source_concept_code,source_concept_id,source_vocabulary_id,source_domain,source_concept_class_id,source_description,source_description_synonym,relationship_id,predicate_id,confidence,target_concept_id,target_concept_name,target_vocabulary_id,target_domain_id,mapping_justification,mapping_tool,author_label,review_date,reviewer_name,reviewer_specialty,status,valid_start_date,valid_end_date,source_frequency
432643121,,EU1_Spec_Personnel,,,Radiation Oncology,,Maps to,exactMatch,1.0,38004509,Radiation Oncology,Medicare Specialty,Provider,sharepoint-legacy migration,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
432643364,,EU1_Spec_Personnel,,,Radiology,,Maps to,exactMatch,1.0,38004675,Physician / Diagnostic Radiology,Medicare Specialty,Provider,sharepoint-legacy migration,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
432612441,,EU1_Spec_Personnel,,,"Endocrinology, Diabetes & Metabolism",,Maps to,exactMatch,1.0,38004485,Endocrinology,Medicare Specialty,Provider,sharepoint-legacy migration,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
432603930,,EU1_Spec_Personnel,,,Blood Banking/Transfusion Medicine,,Maps to,exactMatch,1.0,38004466,Pathology,Medicare Specialty,Provider,sharepoint-legacy migration,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
432637088,,EU1_Spec_Personnel,,,Pediatrics,,Maps to,exactMatch,1.0,38004477,Pediatric Medicine,Medicare Specialty,Provider,sharepoint-legacy migration,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
432647024,,EU1_Spec_Personnel,,,Vascular Surgery,,Maps to,exactMatch,1.0,38004496,Vascular Surgery,Medicare Specialty,Provider,sharepoint-legacy migration,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
432639213,,EU1_Spec_Personnel,,,Physical Medicine & Rehab,,Maps to,exactMatch,1.0,38004468,Physical Medicine And Rehabilitation,Medicare Specialty,Provider,sharepoint-legacy migration,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
432623978,,EU1_Spec_Personnel,,,Obstetrics & Gynecology,,Maps to,exactMatch,1.0,38004461,Obstetrics / Gynecology,Medicare Specialty,Provider,sharepoint-legacy migration,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
432624307,,EU1_Spec_Personnel,,,Occupational Medicine,,Maps to,exactMatch,1.0,38004492,Occupational Therapy,Medicare Specialty,Provider,sharepoint-legacy migration,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
432610032,,EU1_Spec_Personnel,,,Clinical Psychology,,Maps to,exactMatch,1.0,38004493,Clinical Psychology,Medicare Specialty,Provider,sharepoint-legacy migration,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
432613379,,EU1_Spec_Personnel,,,Geriatric Medicine,,Maps to,exactMatch,1.0,38004478,Geriatric Medicine,Medicare Specialty,Provider,sharepoint-legacy migration,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
432615291,,EU1_Spec_Personnel,,,Hospice & Palliative Medicine,,Maps to,exactMatch,1.0,38004462,Hospice And Palliative Care,Medicare Specialty,Provider,sharepoint-legacy migration,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
39578077,,EU1_Spec_Personnel,,,Rheumatology,,Maps to,exactMatch,1.0,38004491,Rheumatology,Medicare Specialty,Provider,sharepoint-legacy migration,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
432614055,,EU1_Spec_Personnel,,,Gynecology,,Maps to,exactMatch,1.0,38004461,Obstetrics / Gynecology,Medicare Specialty,Provider,sharepoint-legacy migration,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
432616319,,EU1_Spec_Personnel,,,Interventional Cardiology,,Maps to,exactMatch,1.0,903276,Interventional Cardiology,Medicare Specialty,Provider,sharepoint-legacy migration,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
432625397,,EU1_Spec_Personnel,,,Oral & Maxillofacial Surgery,,Maps to,exactMatch,1.0,38004504,Maxillofacial Surgery,Medicare Specialty,Provider,sharepoint-legacy migration,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
432629624,,EU1_Spec_Personnel,,,Pathology,,Maps to,exactMatch,1.0,38004466,Pathology,Medicare Specialty,Provider,sharepoint-legacy migration,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
432610432,,EU1_Spec_Personnel,,,Colon & Rectal Surgery,,Maps to,exactMatch,1.0,38004471,Colorectal Surgery,Medicare Specialty,Provider,sharepoint-legacy migration,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
432641277,,EU1_Spec_Personnel,,,Primary Care-Family Practice,,Maps to,exactMatch,1.0,38004453,Family Practice,Medicare Specialty,Visit,sharepoint-legacy migration,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
432640868,,EU1_Spec_Personnel,,,Podiatric Surgery,,Maps to,exactMatch,1.0,38004465,Orthopedic Surgery,Medicare Specialty,Provider,sharepoint-legacy migration,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
432629943,,EU1_Spec_Personnel,,,Pediatric Cardiology,,Maps to,exactMatch,1.0,38004451,Cardiology,Medicare Specialty,Provider,sharepoint-legacy migration,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
432618551,,EU1_Spec_Personnel,,,Maternal & Fetal Medicine,,Maps to,exactMatch,1.0,38004461,Obstetrics / Gynecology,Medicare Specialty,Provider,sharepoint-legacy migration,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
432626426,,EU1_Spec_Personnel,,,Pain Medicine,,Maps to,exactMatch,1.0,38004494,Pain Management,Medicare Specialty,Provider,sharepoint-legacy migration,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
432604434,,EU1_Spec_Personnel,,,Cardiothoracic Surgery,,Maps to,exactMatch,1.0,38004473,Thoracic Surgery,Medicare Specialty,Provider,sharepoint-legacy migration,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
432641003,,EU1_Spec_Personnel,,,Podiatry,,Maps to,exactMatch,1.0,38004486,Podiatry,Medicare Specialty,Provider,sharepoint-legacy migration,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
432613886,,EU1_Spec_Personnel,,,Gynecologic Oncology,,Maps to,exactMatch,1.0,38004513,Gynecology / Oncology,Medicare Specialty,Provider,sharepoint-legacy migration,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
432623146,,EU1_Spec_Personnel,,,Neuroradiology,,Maps to,exactMatch,1.0,38004675,Physician / Diagnostic Radiology,Medicare Specialty,Provider,sharepoint-legacy migration,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
432645317,,EU1_Spec_Personnel,,,Transplant Hepatology,,Maps to,exactMatch,1.0,38004447,General Surgery,Medicare Specialty,Provider,sharepoint-legacy migration,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
432612202,,EU1_Spec_Personnel,,,Endocrinology,,Maps to,exactMatch,1.0,38004485,Endocrinology,Medicare Specialty,Provider,sharepoint-legacy migration,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
432600853,,EU1_Spec_Personnel,,,Allergy & Immunology,,Maps to,exactMatch,1.0,38004448,Allergy / Immunology,Medicare Specialty,Provider,sharepoint-legacy migration,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
432602548,,EU1_Spec_Personnel,,,Anatomic Pathology,,Maps to,exactMatch,1.0,38004466,Pathology,Medicare Specialty,Provider,sharepoint-legacy migration,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
432623422,,EU1_Spec_Personnel,,,Nuclear Medicine,,Maps to,exactMatch,1.0,38004476,Nuclear Medicine,Medicare Specialty,Provider,sharepoint-legacy migration,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
432636459,,EU1_Spec_Personnel,,,Pediatric Radiology,,Maps to,exactMatch,1.0,38004675,Physician / Diagnostic Radiology,Medicare Specialty,Provider,sharepoint-legacy migration,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
432602149,,EU1_Spec_Personnel,,,Anatomic & Clinical Pathology,,Maps to,exactMatch,1.0,38004466,Pathology,Medicare Specialty,Provider,sharepoint-legacy migration,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
432644579,,EU1_Spec_Personnel,,,Sports Medicine,,Maps to,exactMatch,1.0,903256,Sports Medicine,Medicare Specialty,Provider,sharepoint-legacy migration,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
432625257,,EU1_Spec_Personnel,,,Optometry,,Maps to,exactMatch,1.0,38004481,Optometry,Medicare Specialty,Provider,sharepoint-legacy migration,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
432637212,,EU1_Spec_Personnel,,,Pediatrics-Cardiology,,Maps to,exactMatch,1.0,38004451,Cardiology,Medicare Specialty,Provider,sharepoint-legacy migration,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
432614235,,EU1_Spec_Personnel,,,Hand Surgery,,Maps to,exactMatch,1.0,38004480,Hand Surgery,Medicare Specialty,Provider,sharepoint-legacy migration,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
432639387,,EU1_Spec_Personnel,,,Physical Therapy,,Maps to,exactMatch,1.0,38004490,Physical Therapist,Medicare Specialty,Provider,sharepoint-legacy migration,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
432605190,,EU1_Spec_Personnel,,,Clin Cardiac Electrophysiology,,Maps to,exactMatch,1.0,903274,Clinical Cardiac Electrophysiology,Medicare Specialty,Provider,sharepoint-legacy migration,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
21447488,,EU1_Spec_Personnel,,,Pediatric Surgery,,Maps to,exactMatch,1.0,38004447,General Surgery,Medicare Specialty,Provider,sharepoint-legacy migration,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
432615566,,EU1_Spec_Personnel,,,Hyperbaric Medicine,,Maps to,exactMatch,1.0,903256,Sports Medicine,Medicare Specialty,Provider,sharepoint-legacy migration,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
432643660,,EU1_Spec_Personnel,,,Reproductive Endocrinology,,Maps to,exactMatch,1.0,38004485,Endocrinology,Medicare Specialty,Provider,sharepoint-legacy migration,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
432624481,,EU1_Spec_Personnel,,,Oncology,,Maps to,exactMatch,1.0,38004507,Medical Oncology,Medicare Specialty,Provider,sharepoint-legacy migration,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
432646489,,EU1_Spec_Personnel,,,Vascular & Interventional Rad,,Maps to,exactMatch,1.0,38004511,Interventional Radiology,Medicare Specialty,Provider,sharepoint-legacy migration,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
432644985,,EU1_Spec_Personnel,,,Surgical Critical Care,,Maps to,exactMatch,1.0,38004447,General Surgery,Medicare Specialty,Provider,sharepoint-legacy migration,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
432642526,,EU1_Spec_Personnel,,,Psychiatry and Neurology,,Maps to,exactMatch,1.0,38004469,Psychiatry,Medicare Specialty,Provider,sharepoint-legacy migration,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
432611145,,EU1_Spec_Personnel,,,Cytopathology,,Maps to,exactMatch,1.0,38004466,Pathology,Medicare Specialty,Provider,sharepoint-legacy migration,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
432609568,,EU1_Spec_Personnel,,,Clinical Neuropsychology,,Maps to,exactMatch,1.0,38004493,Clinical Psychology,Medicare Specialty,Provider,sharepoint-legacy migration,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
432644742,,EU1_Spec_Personnel,,,Surgery of the Hand,,Maps to,exactMatch,1.0,38004480,Hand Surgery,Medicare Specialty,Provider,sharepoint-legacy migration,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
432619124,,EU1_Spec_Personnel,,,Medical Genetics,,Maps to,exactMatch,1.0,38004466,Pathology,Medicare Specialty,Provider,sharepoint-legacy migration,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
432631022,,EU1_Spec_Personnel,,,Pediatric Emergency Medicine,,Maps to,exactMatch,1.0,38004510,Emergency Medicine,Medicare Specialty,Provider,sharepoint-legacy migration,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
432638444,,EU1_Spec_Personnel,,,Pediatrics-Hospitalist,,Maps to,exactMatch,1.0,903278,Hospital Medicine,Medicare Specialty,Provider,sharepoint-legacy migration,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
432646793,,EU1_Spec_Personnel,,,Vascular & Interventional Radiology,,Maps to,exactMatch,1.0,38004511,Interventional Radiology,Medicare Specialty,Provider,sharepoint-legacy migration,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
432602880,,EU1_Spec_Personnel,,,Anatomic Pathology & Clinical Pathology,,Maps to,exactMatch,1.0,38004466,Pathology,Medicare Specialty,Provider,sharepoint-legacy migration,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
432625607,,EU1_Spec_Personnel,,,Oral Pathology,,Maps to,exactMatch,1.0,38004466,Pathology,Medicare Specialty,Provider,sharepoint-legacy migration,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
432635099,,EU1_Spec_Personnel,,,Pediatric Infectious Disease,,Maps to,exactMatch,1.0,38004484,Infectious Disease,Medicare Specialty,Provider,sharepoint-legacy migration,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
432632719,,EU1_Spec_Personnel,,,Pediatric Hematology-Oncology,,Maps to,exactMatch,1.0,38004502,Hematology / Oncology,Medicare Specialty,Provider,sharepoint-legacy migration,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
432641777,,EU1_Spec_Personnel,,,Primary Care-Pediatrics,,Maps to,exactMatch,1.0,38004477,Pediatric Medicine,Medicare Specialty,Provider,sharepoint-legacy migration,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
432613623,,EU1_Spec_Personnel,,,Geriatric Psychiatry,,Maps to,exactMatch,1.0,38004469,Psychiatry,Medicare Specialty,Provider,sharepoint-legacy migration,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
432636279,,EU1_Spec_Personnel,,,Pediatric Pulmonology,,Maps to,exactMatch,1.0,38004472,Pulmonary Disease,Medicare Specialty,Provider,sharepoint-legacy migration,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
432638907,,EU1_Spec_Personnel,,,Pediatrics-Primary Care,,Maps to,exactMatch,1.0,38004477,Pediatric Medicine,Medicare Specialty,Provider,sharepoint-legacy migration,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
432611661,,EU1_Spec_Personnel,,,Dermatopathology,,Maps to,exactMatch,1.0,38004466,Pathology,Medicare Specialty,Provider,sharepoint-legacy migration,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
432608984,,EU1_Spec_Personnel,,,Clinical Genetics,,Maps to,exactMatch,1.0,38004466,Pathology,Medicare Specialty,Provider,sharepoint-legacy migration,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
432604774,,EU1_Spec_Personnel,,,Child & Adolescent Psychiatry,,Maps to,exactMatch,1.0,38004469,Psychiatry,Medicare Specialty,Provider,sharepoint-legacy migration,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
432631262,,EU1_Spec_Personnel,,,Pediatric Endocrinology,,Maps to,exactMatch,1.0,38004485,Endocrinology,Medicare Specialty,Provider,sharepoint-legacy migration,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
432632287,,EU1_Spec_Personnel,,,Pediatric Gastroenterology,,Maps to,exactMatch,1.0,38004455,Gastroenterology,Medicare Specialty,Provider,sharepoint-legacy migration,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
432621315,,EU1_Spec_Personnel,,,Neurology w/Special Qualification in Child Neurology,,Maps to,exactMatch,1.0,38004458,Neurology,Medicare Specialty,Provider,sharepoint-legacy migration,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
432609816,,EU1_Spec_Personnel,,,Clinical Pathology,,Maps to,exactMatch,1.0,38004466,Pathology,Medicare Specialty,Provider,sharepoint-legacy migration,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
432630838,,EU1_Spec_Personnel,,,Pediatric Dermatology,,Maps to,exactMatch,1.0,38004452,Dermatology,Medicare Specialty,Provider,sharepoint-legacy migration,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
432635283,,EU1_Spec_Personnel,,,Pediatric Nephrology,,Maps to,exactMatch,1.0,38004479,Nephrology,Medicare Specialty,Provider,sharepoint-legacy migration,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
432643500,,EU1_Spec_Personnel,,,Rehab Medicine,,Maps to,exactMatch,1.0,38004468,Physical Medicine And Rehabilitation,Medicare Specialty,Provider,sharepoint-legacy migration,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
432645661,,EU1_Spec_Personnel,,,Undersea and Hyperbaric Medicine,,Maps to,exactMatch,1.0,903256,Sports Medicine,Medicare Specialty,Provider,sharepoint-legacy migration,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
432613185,,EU1_Spec_Personnel,,,General Dentistry,,Maps to,exactMatch,1.0,903277,Dentistry,Medicare Specialty,Provider,sharepoint-legacy migration,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
432620627,,EU1_Spec_Personnel,,,Neurology w/Qual In Child Neur,,Maps to,exactMatch,1.0,38004458,Neurology,Medicare Specialty,Provider,sharepoint-legacy migration,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
432640634,,EU1_Spec_Personnel,,,Podiatric Ortho & Prim Pod Med,,Maps to,exactMatch,1.0,38004486,Podiatry,Medicare Specialty,Provider,sharepoint-legacy migration,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
432638588,,EU1_Spec_Personnel,,,Pediatrics-Infectious Disease,,Maps to,exactMatch,1.0,38004484,Infectious Disease,Medicare Specialty,Provider,sharepoint-legacy migration,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
432619567,,EU1_Spec_Personnel,,,Medical Oncology/Hematology,,Maps to,exactMatch,1.0,38004502,Hematology / Oncology,Medicare Specialty,Provider,sharepoint-legacy migration,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
432622908,,EU1_Spec_Personnel,,,Neuropathology,,Maps to,exactMatch,1.0,38004466,Pathology,Medicare Specialty,Provider,sharepoint-legacy migration,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
432635858,,EU1_Spec_Personnel,,,Pediatric Otolaryngology,,Maps to,exactMatch,1.0,38004449,Otolaryngology,Medicare Specialty,Provider,sharepoint-legacy migration,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
432622611,,EU1_Spec_Personnel,,,Neuro-Ophthalmology,,Maps to,exactMatch,1.0,38004463,Ophthalmology,Medicare Specialty,Provider,sharepoint-legacy migration,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
432636639,,EU1_Spec_Personnel,,,Pediatric Rheumatology,,Maps to,exactMatch,1.0,38004491,Rheumatology,Medicare Specialty,Provider,sharepoint-legacy migration,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
432635998,,EU1_Spec_Personnel,,,Pediatric Pathology,,Maps to,exactMatch,1.0,38004466,Pathology,Medicare Specialty,Provider,sharepoint-legacy migration,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
432630375,,EU1_Spec_Personnel,,,Pediatric Dentistry,,Maps to,exactMatch,1.0,903277,Dentistry,Medicare Specialty,Provider,sharepoint-legacy migration,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
432609336,,EU1_Spec_Personnel,,,Clinical Neurophysiology,,Maps to,exactMatch,1.0,38004458,Neurology,Medicare Specialty,Provider,sharepoint-legacy migration,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
432644412,,EU1_Spec_Personnel,,,Spine,,Maps to,exactMatch,1.0,38004459,Neurosurgery,Medicare Specialty,Provider,sharepoint-legacy migration,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
432643961,,EU1_Spec_Personnel,,,Sleep Medicine,,Maps to,exactMatch,1.0,903275,Sleep Medicine,Medicare Specialty,Provider,sharepoint-legacy migration,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
432637846,,EU1_Spec_Personnel,,,Pediatrics-Endocrinology,,Maps to,exactMatch,1.0,38004485,Endocrinology,Medicare Specialty,Provider,sharepoint-legacy migration,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
432637355,,EU1_Spec_Personnel,,,Pediatrics-Dermatology,,Maps to,exactMatch,1.0,38004452,Dermatology,Medicare Specialty,Provider,sharepoint-legacy migration,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
432645400,,EU1_Spec_Personnel,,,Undersea & Hyperbaric Medicine,,Maps to,exactMatch,1.0,903256,Sports Medicine,Medicare Specialty,Provider,sharepoint-legacy migration,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
432644131,,EU1_Spec_Personnel,,,Speech Therapy,,Maps to,exactMatch,1.0,38004460,Speech Language Pathology,Medicare Specialty,Provider,sharepoint-legacy migration,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
432616671,,EU1_Spec_Personnel,,,Marriage and Family Therapy,,,noMatch,1.0,0,,,,sharepoint-legacy migration,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
432619033,,EU1_Spec_Personnel,,,Medical Gen-Clinical Genetics,,Maps to,exactMatch,1.0,38004466,Pathology,Medicare Specialty,Provider,sharepoint-legacy migration,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
432630219,,EU1_Spec_Personnel,,,Pediatric Critical Care Med,,Maps to,exactMatch,1.0,38004500,Critical care (intensivist),Medicare Specialty,Provider,sharepoint-legacy migration,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
432642117,,EU1_Spec_Personnel,,,Primary Care-Pediatrics & IM,,Maps to,exactMatch,1.0,38004477,Pediatric Medicine,Medicare Specialty,Provider,sharepoint-legacy migration,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
432618755,,EU1_Spec_Personnel,,,Medical Gen-Clin Cytogenetics,,Maps to,exactMatch,1.0,38004466,Pathology,Medicare Specialty,Provider,sharepoint-legacy migration,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
432638746,,EU1_Spec_Personnel,,,Pediatrics-Otolaryngology,,Maps to,exactMatch,1.0,38004449,Otolaryngology,Medicare Specialty,Provider,sharepoint-legacy migration,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
432605658,,EU1_Spec_Personnel,,,Clinical Chemistry,,Maps to,exactMatch,1.0,38004466,Pathology,Medicare Specialty,Provider,sharepoint-legacy migration,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
432635564,,EU1_Spec_Personnel,,,Pediatric Neurology,,Maps to,exactMatch,1.0,38004458,Neurology,Medicare Specialty,Provider,sharepoint-legacy migration,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
