source_concept_code,source_description,fca_concept_id,reason,intent
1570633591,Right Dermatome C4,C0000.00,no_clinical_attributes,
1570633593,Right Dermatome C5,C0000.00,no_clinical_attributes,
1570633594,Assistance Needed,C0000.00,no_clinical_attributes,
1570633595,Right Dermatome C6,C0000.00,no_clinical_attributes,
1570633596,Physical Assistance Level,C0000.00,no_clinical_attributes,
1570633597,Right Dermatome C7,C0000.00,no_clinical_attributes,
1570633598,Comment,C0000.00,no_clinical_attributes,
1570633599,Right Dermatome C8,C0000.00,no_clinical_attributes,
1570633600,Reason if not Attempted,C0000.00,no_clinical_attributes,
1570633602,Right Moving Valgus Stress Test,C0000.00,no_clinical_attributes,
1570633603,Left Moving Valgus Stress Test,C0000.00,no_clinical_attributes,
1570633609,Elbow Range of Motion Additional Details,C0000.00,no_clinical_attributes,
1570633612,CARE Score - Chair/Bed-to-Chair Transfer,C0000.00,no_clinical_attributes,
1570633614,Assistance Needed,C0000.00,no_clinical_attributes,
1570633615,Physical Assistance Level,C0000.00,no_clinical_attributes,
1570633616,Comment,C0000.00,no_clinical_attributes,
1570633617,Additional Oculovestibular Test Details,C0000.00,no_clinical_attributes,
1570633619,Reason if not Attempted,C0000.00,no_clinical_attributes,
1570633620,Left Dermatome C2,C0000.00,no_clinical_attributes,
1570633622,Left Dermatome C3,C0000.00,no_clinical_attributes,
1570633624,Left Dermatome C4,C0000.00,no_clinical_attributes,
1570633625,Assistance Needed,C0000.00,no_clinical_attributes,
1570633626,Left Dermatome C5,C0000.00,no_clinical_attributes,
1570633627,Physical Assistance Level,C0000.00,no_clinical_attributes,
1570633628,Left Dermatome C6,C0000.00,no_clinical_attributes,
1570633629,Comment,C0000.00,no_clinical_attributes,
1570633630,Left Dermatome C7,C0000.00,no_clinical_attributes,
1570633631,Reason if not Attempted,C0000.00,no_clinical_attributes,
1570633632,Left Dermatome C8,C0000.00,no_clinical_attributes,
1570633633,CARE Score - Car Transfer,C0000.00,no_clinical_attributes,
1570633636,Praxis Impairment Type,C0000.00,no_clinical_attributes,
1570633637,Additional Oculomotor Details,C0000.00,no_clinical_attributes,
1570633643,Assistance Needed,C0000.00,no_clinical_attributes,
1570633644,Frequency of Bladder Urgency,C0000.00,no_clinical_attributes,
1570633645,Frequency of Bowel Urgency,C0000.00,no_clinical_attributes,
1570633646,Constipation,C0000.00,no_clinical_attributes,
1570633647,Retrograde Amnesia,C0000.00,no_clinical_attributes,
1570633649,Anterograde Amnesia,C0000.00,no_clinical_attributes,
1570633650,Patient Symptoms/Response to Ocular Movement Testing,C0000.00,no_clinical_attributes,
1570633651,Physical Assistance Level,C0000.00,no_clinical_attributes,
1570633654,Cervical Range of Motion Additional Details,C0000.00,no_clinical_attributes,
1570633656,Hip Range of Motion Additional Details,C0000.00,no_clinical_attributes,
1570633658,Knee Range of Motion Additional Details,C0000.00,no_clinical_attributes,
1570633661,Right Shoulder Horizontal ADduction Strength Testing,C0000.00,no_clinical_attributes,
1570633663,Left Shoulder Horizontal ADduction Strength Testing,C0000.00,no_clinical_attributes,
1570633665,Comment,C0000.00,no_clinical_attributes,
1570633666,Reason if not Attempted,C0000.00,no_clinical_attributes,
1570633667,Right Dermatome L1,C0000.00,no_clinical_attributes,
1570633668,CARE Score - Walk 10 Feet,C0000.00,no_clinical_attributes,
1570633669,Right Dermatome L2,C0000.00,no_clinical_attributes,
1570633671,Right Dermatome L3,C0000.00,no_clinical_attributes,
1570633672,Assistance Needed,C0000.00,no_clinical_attributes,
1570633673,Right Dermatome L4,C0000.00,no_clinical_attributes,
1570633674,Physical Assistance Level,C0000.00,no_clinical_attributes,
1570633675,Right Dermatome L5,C0000.00,no_clinical_attributes,
1570633676,Comment,C0000.00,no_clinical_attributes,
1570633677,Right Dermatome S1-2,C0000.00,no_clinical_attributes,
1570633678,Reason if not Attempted,C0000.00,no_clinical_attributes,
1570633679,Right Dermatome S3,C0000.00,no_clinical_attributes,
1570633680,CARE Score - Walk 50 Feet with Two Turns,C0000.00,no_clinical_attributes,
1570633681,Right Dermatome S4-S5,C0000.00,no_clinical_attributes,
1570633694,Assistance Needed,C0000.00,no_clinical_attributes,
1570633695,Physical Assistance Level,C0000.00,no_clinical_attributes,
1570633696,Comment,C0000.00,no_clinical_attributes,
1570633697,Reason if not Attempted,C0000.00,no_clinical_attributes,
1570633698,CARE Score - Walk 150 Feet,C0000.00,no_clinical_attributes,
1570633700,Left Dermatome L1,C0000.00,no_clinical_attributes,
1570633702,Left Dermatome L2,C0000.00,no_clinical_attributes,
1570633704,Left Dermatome L3,C0000.00,no_clinical_attributes,
1570633706,Left Dermatome L4,C0000.00,no_clinical_attributes,
1570633708,Left Dermatome L5,C0000.00,no_clinical_attributes,
1570633710,Left Dermatome S1-2,C0000.00,no_clinical_attributes,
1570633712,Left Dermatome S3,C0000.00,no_clinical_attributes,
1570633714,Left Dermatome S4-S5,C0000.00,no_clinical_attributes,
1570633715,Upper Right C5: Deltoids,C0000.00,no_clinical_attributes,
1570633716,Upper Right C5/C6: Biceps,C0000.00,no_clinical_attributes,
1570633717,Upper Right C6: Brachioradialis,C0000.00,no_clinical_attributes,
1570633718,Upper Right C7: Triceps,C0000.00,no_clinical_attributes,
1570633719,Upper Right Hoffman's Sign,C0000.00,no_clinical_attributes,
1570633720,Assistance Needed,C0000.00,no_clinical_attributes,
1570633721,Lower Right L4: Patellar,C0000.00,no_clinical_attributes,
1570633731,Physical Assistance Level,C0000.00,no_clinical_attributes,
1570633733,Additional Knee Bracing Details,C0000.00,no_clinical_attributes,
1570633736,Ankle/Foot Bracing Type,C0000.00,no_clinical_attributes,
1570633738,Additional Ankle/Foot Bracing Details,C0000.00,no_clinical_attributes,
1570633739,Reason if not Attempted,C0000.00,no_clinical_attributes,
1570633740,CARE Score - Walking 10 Feet on Uneven Surfaces,C0000.00,no_clinical_attributes,
1570633744,Assistance Needed,C0000.00,no_clinical_attributes,
1570633747,Physical Assistance Level,C0000.00,no_clinical_attributes,
1570633748,Comment,C0000.00,no_clinical_attributes,
1570633749,Reason if not Attempted,C0000.00,no_clinical_attributes,
1570633754,CARE Score - 1 Step (Curb),C0000.00,no_clinical_attributes,
1570633756,Assistance Needed,C0000.00,no_clinical_attributes,
1570633757,Physical Assistance Level,C0000.00,no_clinical_attributes,
1570633759,Right Lesser Toes Flexion Strength Testing,C0000.00,no_clinical_attributes,
1570633761,Left Lesser Toes Flexion Strength Testing,C0000.00,no_clinical_attributes,
1570633763,Right Lesser Toes Extension Strength Testing,C0000.00,no_clinical_attributes,
1570633765,Left Lesser Toes Extension Strength Testing,C0000.00,no_clinical_attributes,
1570633776,Comment,C0000.00,no_clinical_attributes,
1570633783,Right Hip Dry,C0000.00,no_clinical_attributes,
1570633784,Left Hip Dry,C0000.00,no_clinical_attributes,
1570633785,Right Hip Clean,C0000.00,no_clinical_attributes,
1570633786,Left Hip Clean,C0000.00,no_clinical_attributes,
1570633788,Breath Support,C0000.00,no_clinical_attributes,
1570633790,Apraxia Type,C0000.00,no_clinical_attributes,
1570633791,Oral Apraxia Characteristics,C0000.00,no_clinical_attributes,
1570633792,Verbal Apraxia Characteristics,C0000.00,no_clinical_attributes,
1570633797,Other Pattern of Respiration,C0000.00,no_clinical_attributes,
1570633798,Maximum Phonation Time Comment,C0000.00,no_clinical_attributes,
1570633799,Reason if not Attempted,C0000.00,no_clinical_attributes,
1570633801,Right Wrist/Hand Abrasion,C0000.00,no_clinical_attributes,
1570633802,Left Wrist/Hand Abrasion,C0000.00,no_clinical_attributes,
1570633803,Right Wrist/Hand Adhesive Scar,C0000.00,no_clinical_attributes,
1570633804,Left Wrist/Hand Adhesive Scar,C0000.00,no_clinical_attributes,
1570633805,Right Wrist/Hand Atrophy,C0000.00,no_clinical_attributes,
1570633806,Left Wrist/Hand Atrophy,C0000.00,no_clinical_attributes,
1570633807,Right Wrist/Hand Bouchard's Nodes,C0000.00,no_clinical_attributes,
1570633808,Left Wrist/Hand Bouchard's Nodes,C0000.00,no_clinical_attributes,
1570633809,Right Wrist/Hand Boutonniere Deformity,C0000.00,no_clinical_attributes,
1570633810,Left Wrist/Hand Boutonniere Deformity,C0000.00,no_clinical_attributes,
1570633811,Right Wrist/Hand Deformity,C0000.00,no_clinical_attributes,
1570633812,Left Wrist/Hand Deformity,C0000.00,no_clinical_attributes,
1570633817,Right Wrist/Hand Effusion,C0000.00,no_clinical_attributes,
1570633818,Left Wrist/Hand Effusion,C0000.00,no_clinical_attributes,
1570633819,Right Wrist/Hand Heberden's Nodes,C0000.00,no_clinical_attributes,
1570633820,Left Wrist/Hand Heberden's Nodes,C0000.00,no_clinical_attributes,
1570633821,Right Wrist/Hand Incision,C0000.00,no_clinical_attributes,
1570633822,Left Wrist/Hand Incision,C0000.00,no_clinical_attributes,
1570633823,Right Wrist/Hand Radial Drift,C0000.00,no_clinical_attributes,
1570633824,Left Wrist/Hand Radial Drift,C0000.00,no_clinical_attributes,
1570633825,Right Wrist/Hand Spasms,C0000.00,no_clinical_attributes,
1570633826,Left Wrist/Hand Spasms,C0000.00,no_clinical_attributes,
1570633827,Right Wrist/Hand Swan Neck Deformity,C0000.00,no_clinical_attributes,
1570633828,Left Wrist/Hand Swan Neck Deformity,C0000.00,no_clinical_attributes,
1570633829,Right Wrist/Hand Trophic Changes,C0000.00,no_clinical_attributes,
1570633830,Left Wrist/Hand Trophic Changes,C0000.00,no_clinical_attributes,
1570633831,Right Wrist/Hand Ulnar Drift,C0000.00,no_clinical_attributes,
1570633832,Left Wrist/Hand Ulnar Drift,C0000.00,no_clinical_attributes,
1570633834,Additional Wrist/Hand Observational Details,C0000.00,no_clinical_attributes,
1570633870,Additional Wrist/Hand Swelling Details,C0000.00,no_clinical_attributes,
1570633927,CARE Score - 4 Steps,C0000.00,no_clinical_attributes,
1570633941,Right Wrist Extension Strength Testing,C0000.00,no_clinical_attributes,
1570633943,Left Wrist Extension Strength Testing,C0000.00,no_clinical_attributes,
1570633945,Right Wrist Flexion Strength Testing,C0000.00,no_clinical_attributes,
1570633947,Left Wrist Flexion Strength Testing,C0000.00,no_clinical_attributes,
1570633949,Right Radial Deviation Strength Testing,C0000.00,no_clinical_attributes,
1570633951,Left Radial Deviation Strength Testing,C0000.00,no_clinical_attributes,
1570633953,Right Ulnar Deviation Strength Testing,C0000.00,no_clinical_attributes,
1570633955,Left Ulnar Deviation Strength Testing,C0000.00,no_clinical_attributes,
1570633957,Right Flexor Carpi Radialis Strength Testing,C0000.00,no_clinical_attributes,
1570633959,Left Flexor Carpi Radialis Strength Testing,C0000.00,no_clinical_attributes,
1570633961,Right Flexor Carpi Ulnaris Strength Testing,C0000.00,no_clinical_attributes,
1570633963,Left Flexor Carpi Ulnaris Strength Testing,C0000.00,no_clinical_attributes,
1570633965,Right Extensor Carpi Radialis Longus Strength Testing,C0000.00,no_clinical_attributes,
1570633967,Left Extensor Carpi Radialis Longus Strength Testing,C0000.00,no_clinical_attributes,
1570633969,Right Extensor Carpi Radialis Brevis Strength Testing,C0000.00,no_clinical_attributes,
1570633971,Left Extensor Carpi Radialis Brevis Strength Testing,C0000.00,no_clinical_attributes,
1570633973,Right Extensor Carpi Ulnaris Strength Testing,C0000.00,no_clinical_attributes,
1570633975,Left Extensor Carpi Ulnaris Strength Testing,C0000.00,no_clinical_attributes,
1570633977,Conversation Quality Characteristics,C0000.00,no_clinical_attributes,
1570633979,Oral Reading Loudness,C0000.00,no_clinical_attributes,
1570633983,Conversation Loudness,C0000.00,no_clinical_attributes,
1570633992,Right FDP Strength Testing,C0000.00,no_clinical_attributes,
1570633994,Left FDP Strength Testing,C0000.00,no_clinical_attributes,
1570633996,Right FDS Strength Testing,C0000.00,no_clinical_attributes,
1570633998,Left FDS Strength Testing,C0000.00,no_clinical_attributes,
1570633999,Right Roll Test,C0000.00,no_clinical_attributes,
1570634000,Left Roll Test,C0000.00,no_clinical_attributes,
1570634001,Right Side-Lying Test,C0000.00,no_clinical_attributes,
1570634002,Left Side-Lying Test,C0000.00,no_clinical_attributes,
1570634003,Right Fukuda Stepping Test,C0000.00,no_clinical_attributes,
1570634004,Left Fukuda Stepping Test,C0000.00,no_clinical_attributes,
1570634005,Dix-Hallpike Test Details,C0000.00,no_clinical_attributes,
1570634006,Roll Test Details,C0000.00,no_clinical_attributes,
1570634007,Side-Lying Test Details,C0000.00,no_clinical_attributes,
1570634008,Fukuda Stepping Test Details,C0000.00,no_clinical_attributes,
1570634009,Dix-Hallpike Nystagmus Pattern,C0000.00,no_clinical_attributes,
1570634010,Dix-Hallpike Nystagmus Details,C0000.00,no_clinical_attributes,
1570634015,Right Thumb MCP Flexion Strength Testing,C0000.00,no_clinical_attributes,
1570634017,Left Thumb MCP Flexion Strength Testing,C0000.00,no_clinical_attributes,
1570634022,Head/Neck/Trunk Swelling Additional Details,C0000.00,no_clinical_attributes,
1570634035,Right Palmar ABduction Strength Testing,C0000.00,no_clinical_attributes,
1570634037,Left Palmar ABduction Strength Testing,C0000.00,no_clinical_attributes,
1570634043,Right Thumb ADduction Strength Testing,C0000.00,no_clinical_attributes,
1570634045,Left Thumb ADduction Strength Testing,C0000.00,no_clinical_attributes,
1570634051,Right Internal Pelvic Floor Palpation Details,C0000.00,no_clinical_attributes,
1570634052,Left External Pelvic Floor Palpation Details,C0000.00,no_clinical_attributes,
1570634053,Left Internal Pelvic Floor Palpation Details,C0000.00,no_clinical_attributes,
1570634058,Additional Phonatory Assessment Details,C0000.00,no_clinical_attributes,
1570634059,Additional Vocal Characteristics Details,C0000.00,no_clinical_attributes,
1570634063,Right FPL Strength Testing,C0000.00,no_clinical_attributes,
1570634065,Left FPL Strength Testing,C0000.00,no_clinical_attributes,
1570634066,Secretions Noted,C0000.00,no_clinical_attributes,
1570634067,Scope Passed With Difficulty,C0000.00,no_clinical_attributes,
1570634068,Difficulty Passing Scope Secondary To,C0000.00,no_clinical_attributes,
1570634069,Type of Scope/Serial Number,C0000.00,no_clinical_attributes,
1570634070,Other Body Parts Used,C0000.00,no_clinical_attributes,
1570634078,Wrist/Hand Strength Details,C0000.00,no_clinical_attributes,
1570634105,Secretions Consistency,C0000.00,no_clinical_attributes,
