source_concept_code,source_description,fca_concept_id,reason,intent,val_type,units,min_val,max_val,custom_list_values,template_names,group_names,n_templates
318491,L Knee Extension,C0000.00,no_clinical_attributes,,custom_list,,,,0/5|0/5|1/5|1/5|2-/5|2-/5|2/5|2/5|2+/5|2+/5|3-/5|3-/5|3/5|3/5|3+/5|3+/5|4-/4|4-/5|4/5|4/5|4+/5|4+/5|5/5|5/5,EHC IP PT PELVIC FLOOR EVAL|EHC OP PT PELVIC FLOOR EVAL|EHC PT LLE NAV|EHC PT OP MANUAL THERAPY EVAL|EHC PT OP MANUAL THERAPY EVAL EXTREITIES NAV|EHC RHB IP OT EVALUATION|EHC RHB IRF OT EVALUATION|EHC RHB IRF PT EVALUATION|EHC RHB OP OT EVALUATION|LTC OT EVALUATION|LTC PT EVALUATION|PT ASSESSMENT|PT EXTREMITY ASSESS NAV|PT EXTREMITY ASSESSMENT NAV|PT OT LLE NAV|PT/OT LOWER EXTREMITY NAV|RHB IP PT EVALUATION|RHB OP PT EVALUATION|T EHC OP PT NEURO ORTHO TEMPLATE|T EHC PT LYMPHEDEMA EVAL|T EHC PT LYMPHEDEMA TREAT/DAILY NOTE|T EHC PT PELVIC FLOOR COMBINED EVAL,LLE Strength,22
318492,L Ankle Dorsiflexion,C0000.00,no_clinical_attributes,,custom_list,,,,0/5|0/5|1/5|1/5|2-/5|2-/5|2/5|2/5|2+/5|2+/5|3-/5|3-/5|3/5|3/5|3+/5|3+/5|4-/5|4-/4|4/5|4/5|4+/5|4+/5|5/5|5/5,EHC IP PT PELVIC FLOOR EVAL|EHC OP PT PELVIC FLOOR EVAL|EHC PT LLE NAV|EHC PT OP MANUAL THERAPY EVAL|EHC PT OP MANUAL THERAPY EVAL EXTREITIES NAV|EHC RHB IP OT EVALUATION|EHC RHB IRF OT EVALUATION|EHC RHB IRF PT EVALUATION|EHC RHB OP OT EVALUATION|LTC OT EVALUATION|LTC PT EVALUATION|PT ASSESSMENT|PT EXTREMITY ASSESS NAV|PT EXTREMITY ASSESSMENT NAV|PT OT LLE NAV|PT/OT LOWER EXTREMITY NAV|RHB IP PT EVALUATION|RHB OP PT EVALUATION|T EHC OP PT NEURO ORTHO TEMPLATE|T EHC PT LYMPHEDEMA EVAL|T EHC PT LYMPHEDEMA TREAT/DAILY NOTE|T EHC PT PELVIC FLOOR COMBINED EVAL|T EHC PT SEATING LE NAV|T EHC RHB WC SEATING MOBILITY EVAL,Foot Positioning|LLE Strength,24
318493,L Ankle Plantarflexion,C0000.00,no_clinical_attributes,,custom_list,,,,0/5|0/5|1/5|1/5|2-/5|2-/5|2/5|2/5|2+/5|2+/5|3-/5|3-/5|3/5|3/5|3+/5|3+/5|4-/4|4-/5|4/5|4/5|4+/5|4+/5|5/5|5/5,EHC IP PT PELVIC FLOOR EVAL|EHC OP PT PELVIC FLOOR EVAL|EHC PT LLE NAV|EHC PT OP MANUAL THERAPY EVAL|EHC PT OP MANUAL THERAPY EVAL EXTREITIES NAV|EHC RHB IP OT EVALUATION|EHC RHB IRF OT EVALUATION|EHC RHB IRF PT EVALUATION|EHC RHB OP OT EVALUATION|LTC OT EVALUATION|LTC PT EVALUATION|PT ASSESSMENT|PT EXTREMITY ASSESS NAV|PT EXTREMITY ASSESSMENT NAV|PT OT LLE NAV|PT/OT LOWER EXTREMITY NAV|RHB IP PT EVALUATION|RHB OP PT EVALUATION|T EHC OP PT NEURO ORTHO TEMPLATE|T EHC PT LYMPHEDEMA EVAL|T EHC PT LYMPHEDEMA TREAT/DAILY NOTE|T EHC PT PELVIC FLOOR COMBINED EVAL|T EHC PT SEATING LE NAV|T EHC RHB WC SEATING MOBILITY EVAL,Foot Positioning|LLE Strength,24
318530,Bolus (mg) Amiodarone,C0000.00,no_clinical_attributes,,13,,,,,ALL FOUNDATION INFUSION/PCA/PCEA/FEEDING GROUPS|ED INTAKE/OUTPUT|ED TRAUMA INTAKE/OUTPUT|EHC IP ICU COMPLEX VITALS AND DRIPS|IP ICU INTAKE/OUTPUT WITH VITALS|IP INTAKE/OUTPUT|IP NICU/NEWBORN INTAKE/OUTPUT|IP PEDS BASIC VITAL SIGNS & INTAKE/OUTPUT|IP PEDS INTAKE/OUTPUT|REHAB INTAKE/OUTPUT|ROVER INTAKE - MEDICATION INFUSIONS,Amiodarone Drip,11
318800,L Hip External Rotation,C0000.00,no_clinical_attributes,,custom_list,,,,0/5|1/5|2-/5|2/5|2+/5|3-/5|3/5|3+/5|4-/5|4/5|4+/5|5/5,EHC IP PT PELVIC FLOOR EVAL|EHC OP PT PELVIC FLOOR EVAL|EHC PT LLE NAV|EHC PT OP MANUAL THERAPY EVAL|EHC PT OP MANUAL THERAPY EVAL EXTREITIES NAV|EHC RHB IP OT EVALUATION|EHC RHB IRF OT EVALUATION|EHC RHB IRF PT EVALUATION|EHC RHB OP OT EVALUATION|LTC OT EVALUATION|LTC PT EVALUATION|PT ASSESSMENT|PT EXTREMITY ASSESS NAV|PT EXTREMITY ASSESSMENT NAV|PT OT LLE NAV|PT/OT LOWER EXTREMITY NAV|RHB IP PT EVALUATION|RHB OP PT EVALUATION|T EHC OP PT NEURO ORTHO TEMPLATE|T EHC PT LYMPHEDEMA EVAL|T EHC PT LYMPHEDEMA TREAT/DAILY NOTE|T EHC PT PELVIC FLOOR COMBINED EVAL,LLE Strength,22
318801,R Hip Internal Rotation,C0000.00,no_clinical_attributes,,custom_list,,,,0/5|1/5|2-/5|2/5|2+/5|3-/5|3/5|3+/5|4-/5|4/5|4+/5|5/5,EHC IP PT PELVIC FLOOR EVAL|EHC OP PT PELVIC FLOOR EVAL|EHC PT OP MANUAL THERAPY EVAL|EHC PT OP MANUAL THERAPY EVAL EXTREITIES NAV|EHC PT RLE NAV|EHC RHB IP OT EVALUATION|EHC RHB IRF OT EVALUATION|EHC RHB IRF PT EVALUATION|EHC RHB OP OT EVALUATION|LTC OT EVALUATION|LTC PT EVALUATION|PT ASSESSMENT|PT EXTREMITY ASSESS NAV|PT EXTREMITY ASSESSMENT NAV|PT OT RLE NAV|PT/OT LOWER EXTREMITY NAV|RHB IP PT EVALUATION|RHB OP PT EVALUATION|T EHC OP PT NEURO ORTHO TEMPLATE|T EHC PT LYMPHEDEMA EVAL|T EHC PT LYMPHEDEMA TREAT/DAILY NOTE|T EHC PT PELVIC FLOOR COMBINED EVAL,RLE Strength,22
331035,Dose (mcg/kg/min) Dopamine,C0000.00,no_clinical_attributes,,13,,,,,ALL FOUNDATION INFUSION/PCA/PCEA/FEEDING GROUPS|ED INTAKE/OUTPUT|ED TRAUMA INTAKE/OUTPUT|EHC IP ICU COMPLEX VITALS AND DRIPS|IP ICU INTAKE/OUTPUT WITH VITALS|IP INTAKE/OUTPUT|IP NICU/NEWBORN INTAKE/OUTPUT|IP PEDS BASIC VITAL SIGNS & INTAKE/OUTPUT|IP PEDS INTAKE/OUTPUT|REHAB INTAKE/OUTPUT|ROVER INTAKE - MEDICATION INFUSIONS,DOPamine Drip,11
331036,Rate Dopamine,C0000.00,no_clinical_attributes,,14,,,,,ALL FOUNDATION INFUSION/PCA/PCEA/FEEDING GROUPS|ED INTAKE/OUTPUT|ED TRAUMA INTAKE/OUTPUT|EHC IP ICU COMPLEX VITALS AND DRIPS|IP ICU INTAKE/OUTPUT WITH VITALS|IP INTAKE/OUTPUT|IP NICU/NEWBORN INTAKE/OUTPUT|IP PEDS BASIC VITAL SIGNS & INTAKE/OUTPUT|IP PEDS INTAKE/OUTPUT|REHAB INTAKE/OUTPUT|ROVER INTAKE - MEDICATION INFUSIONS,DOPamine Drip,11
331038,Concentration Dopamine,C0000.00,no_clinical_attributes,,15,,,,,ALL FOUNDATION INFUSION/PCA/PCEA/FEEDING GROUPS|ED INTAKE/OUTPUT|ED TRAUMA INTAKE/OUTPUT|EHC IP ICU COMPLEX VITALS AND DRIPS|IP ICU INTAKE/OUTPUT WITH VITALS|IP INTAKE/OUTPUT|IP NICU/NEWBORN INTAKE/OUTPUT|IP PEDS BASIC VITAL SIGNS & INTAKE/OUTPUT|IP PEDS INTAKE/OUTPUT|REHAB INTAKE/OUTPUT|ROVER INTAKE - MEDICATION INFUSIONS,DOPamine Drip,11
331044,Rate Heparin,C0000.00,no_clinical_attributes,,14,,,,,ALL FOUNDATION INFUSION/PCA/PCEA/FEEDING GROUPS|ED INTAKE/OUTPUT|ED TRAUMA INTAKE/OUTPUT|EHC IP CRRT|EHC IP ICU COMPLEX VITALS AND DRIPS|IP CRRT|IP ICU INTAKE/OUTPUT WITH VITALS|IP INTAKE/OUTPUT|IP NICU/NEWBORN INTAKE/OUTPUT|IP PEDS BASIC VITAL SIGNS & INTAKE/OUTPUT|IP PEDS INTAKE/OUTPUT|REHAB INTAKE/OUTPUT|ROVER INTAKE - MEDICATION INFUSIONS,Heparin Drip,13
331046,Dose (mcg/min) Amiodarone,C0000.00,no_clinical_attributes,,13,,,,,ALL FOUNDATION INFUSION/PCA/PCEA/FEEDING GROUPS|ED INTAKE/OUTPUT|ED TRAUMA INTAKE/OUTPUT|EHC IP ICU COMPLEX VITALS AND DRIPS|IP ICU INTAKE/OUTPUT WITH VITALS|IP INTAKE/OUTPUT|IP NICU/NEWBORN INTAKE/OUTPUT|IP PEDS BASIC VITAL SIGNS & INTAKE/OUTPUT|IP PEDS INTAKE/OUTPUT|REHAB INTAKE/OUTPUT|ROVER INTAKE - MEDICATION INFUSIONS,Amiodarone Drip,11
331194,Concentration Heparin,C0000.00,no_clinical_attributes,,15,,,,,ALL FOUNDATION INFUSION/PCA/PCEA/FEEDING GROUPS|ED INTAKE/OUTPUT|ED TRAUMA INTAKE/OUTPUT|EHC IP CRRT|EHC IP ICU COMPLEX VITALS AND DRIPS|IP CRRT|IP ICU INTAKE/OUTPUT WITH VITALS|IP INTAKE/OUTPUT|IP NICU/NEWBORN INTAKE/OUTPUT|IP PEDS BASIC VITAL SIGNS & INTAKE/OUTPUT|IP PEDS INTAKE/OUTPUT|REHAB INTAKE/OUTPUT|ROVER INTAKE - MEDICATION INFUSIONS,Heparin Drip,13
331197,Rate Insulin,C0000.00,no_clinical_attributes,,14,,,,,ALL FOUNDATION INFUSION/PCA/PCEA/FEEDING GROUPS|ED INTAKE/OUTPUT|ED TRAUMA INTAKE/OUTPUT|EHC IP ICU COMPLEX VITALS AND DRIPS|EHC IP OB LABOR ASSESSMENT ROVER|IP ICU INTAKE/OUTPUT WITH VITALS|IP INTAKE/OUTPUT|IP NICU/NEWBORN INTAKE/OUTPUT|IP OB LABOR ASSESSMENT|IP PEDS BASIC VITAL SIGNS & INTAKE/OUTPUT|IP PEDS INTAKE/OUTPUT|REHAB INTAKE/OUTPUT|ROVER INTAKE - MEDICATION INFUSIONS,Insulin Drip,13
331199,Concentration Insulin,C0000.00,no_clinical_attributes,,15,,,,,ALL FOUNDATION INFUSION/PCA/PCEA/FEEDING GROUPS|ED INTAKE/OUTPUT|ED TRAUMA INTAKE/OUTPUT|EHC IP ICU COMPLEX VITALS AND DRIPS|EHC IP OB LABOR ASSESSMENT ROVER|IP ICU INTAKE/OUTPUT WITH VITALS|IP INTAKE/OUTPUT|IP NICU/NEWBORN INTAKE/OUTPUT|IP OB LABOR ASSESSMENT|IP PEDS BASIC VITAL SIGNS & INTAKE/OUTPUT|IP PEDS INTAKE/OUTPUT|REHAB INTAKE/OUTPUT|ROVER INTAKE - MEDICATION INFUSIONS,Insulin Drip,13
331201,Dose (mcg/min) Nitroglycerin,C0000.00,no_clinical_attributes,,13,,,,,ALL FOUNDATION INFUSION/PCA/PCEA/FEEDING GROUPS|ED INTAKE/OUTPUT|ED TRAUMA INTAKE/OUTPUT|EHC IP ICU COMPLEX VITALS AND DRIPS|IP ICU INTAKE/OUTPUT WITH VITALS|IP INTAKE/OUTPUT|IP NICU/NEWBORN INTAKE/OUTPUT|IP PEDS BASIC VITAL SIGNS & INTAKE/OUTPUT|IP PEDS INTAKE/OUTPUT|REHAB INTAKE/OUTPUT|ROVER INTAKE - MEDICATION INFUSIONS,Nitroglycerin Drip,11
331202,Rate Nitroglycerin,C0000.00,no_clinical_attributes,,14,,,,,ALL FOUNDATION INFUSION/PCA/PCEA/FEEDING GROUPS|ED INTAKE/OUTPUT|ED TRAUMA INTAKE/OUTPUT|EHC IP ICU COMPLEX VITALS AND DRIPS|IP ICU INTAKE/OUTPUT WITH VITALS|IP INTAKE/OUTPUT|IP NICU/NEWBORN INTAKE/OUTPUT|IP PEDS BASIC VITAL SIGNS & INTAKE/OUTPUT|IP PEDS INTAKE/OUTPUT|REHAB INTAKE/OUTPUT|ROVER INTAKE - MEDICATION INFUSIONS,Nitroglycerin Drip,11
331204,Concentration Nitroglycerin,C0000.00,no_clinical_attributes,,15,,,,,ALL FOUNDATION INFUSION/PCA/PCEA/FEEDING GROUPS|ED INTAKE/OUTPUT|ED TRAUMA INTAKE/OUTPUT|EHC IP ICU COMPLEX VITALS AND DRIPS|IP ICU INTAKE/OUTPUT WITH VITALS|IP INTAKE/OUTPUT|IP NICU/NEWBORN INTAKE/OUTPUT|IP PEDS BASIC VITAL SIGNS & INTAKE/OUTPUT|IP PEDS INTAKE/OUTPUT|REHAB INTAKE/OUTPUT|ROVER INTAKE - MEDICATION INFUSIONS,Nitroglycerin Drip,11
331206,Dose (mcg/kg/min) Dobutamine,C0000.00,no_clinical_attributes,,13,,,,,ALL FOUNDATION INFUSION/PCA/PCEA/FEEDING GROUPS|ED INTAKE/OUTPUT|ED TRAUMA INTAKE/OUTPUT|EHC IP ICU COMPLEX VITALS AND DRIPS|IP ICU INTAKE/OUTPUT WITH VITALS|IP INTAKE/OUTPUT|IP NICU/NEWBORN INTAKE/OUTPUT|IP PEDS BASIC VITAL SIGNS & INTAKE/OUTPUT|IP PEDS INTAKE/OUTPUT|REHAB INTAKE/OUTPUT|ROVER INTAKE - MEDICATION INFUSIONS,DOBUTamine Drip,11
331207,Rate Dobutamine,C0000.00,no_clinical_attributes,,14,,,,,ALL FOUNDATION INFUSION/PCA/PCEA/FEEDING GROUPS|ED INTAKE/OUTPUT|ED TRAUMA INTAKE/OUTPUT|EHC IP ICU COMPLEX VITALS AND DRIPS|IP ICU INTAKE/OUTPUT WITH VITALS|IP INTAKE/OUTPUT|IP NICU/NEWBORN INTAKE/OUTPUT|IP PEDS BASIC VITAL SIGNS & INTAKE/OUTPUT|IP PEDS INTAKE/OUTPUT|REHAB INTAKE/OUTPUT|ROVER INTAKE - MEDICATION INFUSIONS,DOBUTamine Drip,11
331209,Concentration Dobutamine,C0000.00,no_clinical_attributes,,15,,,,,ALL FOUNDATION INFUSION/PCA/PCEA/FEEDING GROUPS|ED INTAKE/OUTPUT|ED TRAUMA INTAKE/OUTPUT|EHC IP ICU COMPLEX VITALS AND DRIPS|IP ICU INTAKE/OUTPUT WITH VITALS|IP INTAKE/OUTPUT|IP NICU/NEWBORN INTAKE/OUTPUT|IP PEDS BASIC VITAL SIGNS & INTAKE/OUTPUT|IP PEDS INTAKE/OUTPUT|REHAB INTAKE/OUTPUT|ROVER INTAKE - MEDICATION INFUSIONS,DOBUTamine Drip,11
331211,Dose (mcg/min) Epinephrine,C0000.00,no_clinical_attributes,,13,,,,,ALL FOUNDATION INFUSION/PCA/PCEA/FEEDING GROUPS|ED INTAKE/OUTPUT|ED TRAUMA INTAKE/OUTPUT|EHC IP ICU COMPLEX VITALS AND DRIPS|IP ICU INTAKE/OUTPUT WITH VITALS|IP INTAKE/OUTPUT|IP NICU/NEWBORN INTAKE/OUTPUT|IP PEDS BASIC VITAL SIGNS & INTAKE/OUTPUT|IP PEDS INTAKE/OUTPUT|REHAB INTAKE/OUTPUT|ROVER INTAKE - MEDICATION INFUSIONS,Epinephrine Drip,11
331212,Rate Epinephrine,C0000.00,no_clinical_attributes,,14,,,,,ALL FOUNDATION INFUSION/PCA/PCEA/FEEDING GROUPS|ED INTAKE/OUTPUT|ED TRAUMA INTAKE/OUTPUT|EHC IP ICU COMPLEX VITALS AND DRIPS|IP ICU INTAKE/OUTPUT WITH VITALS|IP INTAKE/OUTPUT|IP NICU/NEWBORN INTAKE/OUTPUT|IP PEDS BASIC VITAL SIGNS & INTAKE/OUTPUT|IP PEDS INTAKE/OUTPUT|REHAB INTAKE/OUTPUT|ROVER INTAKE - MEDICATION INFUSIONS,Epinephrine Drip,11
331214,Concentration Epinephrine,C0000.00,no_clinical_attributes,,15,,,,,ALL FOUNDATION INFUSION/PCA/PCEA/FEEDING GROUPS|ED INTAKE/OUTPUT|ED TRAUMA INTAKE/OUTPUT|EHC IP ICU COMPLEX VITALS AND DRIPS|IP ICU INTAKE/OUTPUT WITH VITALS|IP INTAKE/OUTPUT|IP NICU/NEWBORN INTAKE/OUTPUT|IP PEDS BASIC VITAL SIGNS & INTAKE/OUTPUT|IP PEDS INTAKE/OUTPUT|REHAB INTAKE/OUTPUT|ROVER INTAKE - MEDICATION INFUSIONS,Epinephrine Drip,11
331216,Dose (mcg/kg/min) Propofol,C0000.00,no_clinical_attributes,,13,,,,,ALL FOUNDATION INFUSION/PCA/PCEA/FEEDING GROUPS|ED INTAKE/OUTPUT|ED TRAUMA INTAKE/OUTPUT|EHC IP ICU COMPLEX VITALS AND DRIPS|IP ICU INTAKE/OUTPUT WITH VITALS|IP INTAKE/OUTPUT|IP NICU/NEWBORN INTAKE/OUTPUT|IP PEDS BASIC VITAL SIGNS & INTAKE/OUTPUT|IP PEDS INTAKE/OUTPUT|REHAB INTAKE/OUTPUT|ROVER INTAKE - MEDICATION INFUSIONS,Propofol Drip,11
331217,Rate Propofol,C0000.00,no_clinical_attributes,,14,,,,,ALL FOUNDATION INFUSION/PCA/PCEA/FEEDING GROUPS|ED INTAKE/OUTPUT|ED TRAUMA INTAKE/OUTPUT|EHC IP ICU COMPLEX VITALS AND DRIPS|IP ICU INTAKE/OUTPUT WITH VITALS|IP INTAKE/OUTPUT|IP NICU/NEWBORN INTAKE/OUTPUT|IP PEDS BASIC VITAL SIGNS & INTAKE/OUTPUT|IP PEDS INTAKE/OUTPUT|REHAB INTAKE/OUTPUT|ROVER INTAKE - MEDICATION INFUSIONS,Propofol Drip,11
331219,Concentration Propofol,C0000.00,no_clinical_attributes,,15,,,,,ALL FOUNDATION INFUSION/PCA/PCEA/FEEDING GROUPS|ED INTAKE/OUTPUT|ED TRAUMA INTAKE/OUTPUT|EHC IP ICU COMPLEX VITALS AND DRIPS|IP ICU INTAKE/OUTPUT WITH VITALS|IP INTAKE/OUTPUT|IP NICU/NEWBORN INTAKE/OUTPUT|IP PEDS BASIC VITAL SIGNS & INTAKE/OUTPUT|IP PEDS INTAKE/OUTPUT|REHAB INTAKE/OUTPUT|ROVER INTAKE - MEDICATION INFUSIONS,Propofol Drip,11
331222,Rate Fentanyl,C0000.00,no_clinical_attributes,,14,,,,,ALL FOUNDATION INFUSION/PCA/PCEA/FEEDING GROUPS|ED INTAKE/OUTPUT|ED TRAUMA INTAKE/OUTPUT|EHC IP ICU COMPLEX VITALS AND DRIPS|IP ICU INTAKE/OUTPUT WITH VITALS|IP INTAKE/OUTPUT|IP NICU/NEWBORN INTAKE/OUTPUT|IP PEDS BASIC VITAL SIGNS & INTAKE/OUTPUT|IP PEDS INTAKE/OUTPUT|REHAB INTAKE/OUTPUT|ROVER INTAKE - MEDICATION INFUSIONS,Fentanyl Drip,11
331224,Concentration Fentanyl,C0000.00,no_clinical_attributes,,15,,,,,ALL FOUNDATION INFUSION/PCA/PCEA/FEEDING GROUPS|ED INTAKE/OUTPUT|ED TRAUMA INTAKE/OUTPUT|EHC IP ICU COMPLEX VITALS AND DRIPS|IP ICU INTAKE/OUTPUT WITH VITALS|IP INTAKE/OUTPUT|IP NICU/NEWBORN INTAKE/OUTPUT|IP PEDS BASIC VITAL SIGNS & INTAKE/OUTPUT|IP PEDS INTAKE/OUTPUT|REHAB INTAKE/OUTPUT|ROVER INTAKE - MEDICATION INFUSIONS,Fentanyl Drip,11
331227,Rate Morphine,C0000.00,no_clinical_attributes,,14,,,,,ALL FOUNDATION INFUSION/PCA/PCEA/FEEDING GROUPS|ED INTAKE/OUTPUT|ED TRAUMA INTAKE/OUTPUT|EHC IP ICU COMPLEX VITALS AND DRIPS|IP ICU INTAKE/OUTPUT WITH VITALS|IP INTAKE/OUTPUT|IP NICU/NEWBORN INTAKE/OUTPUT|IP PEDS BASIC VITAL SIGNS & INTAKE/OUTPUT|IP PEDS INTAKE/OUTPUT|REHAB INTAKE/OUTPUT|ROVER INTAKE - MEDICATION INFUSIONS,Morphine Drip,11
331229,Concentration Morphine,C0000.00,no_clinical_attributes,,15,,,,,ALL FOUNDATION INFUSION/PCA/PCEA/FEEDING GROUPS|ED INTAKE/OUTPUT|ED TRAUMA INTAKE/OUTPUT|EHC IP ICU COMPLEX VITALS AND DRIPS|IP ICU INTAKE/OUTPUT WITH VITALS|IP INTAKE/OUTPUT|IP NICU/NEWBORN INTAKE/OUTPUT|IP PEDS BASIC VITAL SIGNS & INTAKE/OUTPUT|IP PEDS INTAKE/OUTPUT|REHAB INTAKE/OUTPUT|ROVER INTAKE - MEDICATION INFUSIONS,Morphine Drip,11
331232,Rate Hydromorphone,C0000.00,no_clinical_attributes,,14,,,,,ALL FOUNDATION INFUSION/PCA/PCEA/FEEDING GROUPS|ED INTAKE/OUTPUT|ED TRAUMA INTAKE/OUTPUT|EHC IP ICU COMPLEX VITALS AND DRIPS|IP ICU INTAKE/OUTPUT WITH VITALS|IP INTAKE/OUTPUT|IP NICU/NEWBORN INTAKE/OUTPUT|IP PEDS BASIC VITAL SIGNS & INTAKE/OUTPUT|IP PEDS INTAKE/OUTPUT|REHAB INTAKE/OUTPUT|ROVER INTAKE - MEDICATION INFUSIONS,Hydromorphone Drip,11
331234,Concentration Hydromorphone,C0000.00,no_clinical_attributes,,15,,,,,ALL FOUNDATION INFUSION/PCA/PCEA/FEEDING GROUPS|ED INTAKE/OUTPUT|ED TRAUMA INTAKE/OUTPUT|EHC IP ICU COMPLEX VITALS AND DRIPS|IP ICU INTAKE/OUTPUT WITH VITALS|IP INTAKE/OUTPUT|IP NICU/NEWBORN INTAKE/OUTPUT|IP PEDS BASIC VITAL SIGNS & INTAKE/OUTPUT|IP PEDS INTAKE/OUTPUT|REHAB INTAKE/OUTPUT|ROVER INTAKE - MEDICATION INFUSIONS,Hydromorphone Drip,11
331237,Rate Diltiazem,C0000.00,no_clinical_attributes,,14,,,,,ALL FOUNDATION INFUSION/PCA/PCEA/FEEDING GROUPS|ED INTAKE/OUTPUT|ED TRAUMA INTAKE/OUTPUT|EHC IP ICU COMPLEX VITALS AND DRIPS|IP ICU INTAKE/OUTPUT WITH VITALS|IP INTAKE/OUTPUT|IP NICU/NEWBORN INTAKE/OUTPUT|IP PEDS BASIC VITAL SIGNS & INTAKE/OUTPUT|IP PEDS INTAKE/OUTPUT|REHAB INTAKE/OUTPUT|ROVER INTAKE - MEDICATION INFUSIONS,Diltiazem Drip,11
331239,Concentration Diltiazem,C0000.00,no_clinical_attributes,,15,,,,,ALL FOUNDATION INFUSION/PCA/PCEA/FEEDING GROUPS|ED INTAKE/OUTPUT|ED TRAUMA INTAKE/OUTPUT|EHC IP ICU COMPLEX VITALS AND DRIPS|IP ICU INTAKE/OUTPUT WITH VITALS|IP INTAKE/OUTPUT|IP NICU/NEWBORN INTAKE/OUTPUT|IP PEDS BASIC VITAL SIGNS & INTAKE/OUTPUT|IP PEDS INTAKE/OUTPUT|REHAB INTAKE/OUTPUT|ROVER INTAKE - MEDICATION INFUSIONS,Diltiazem Drip,11
331241,Dose (mcg/kg/min) Esmolol,C0000.00,no_clinical_attributes,,13,,,,,ALL FOUNDATION INFUSION/PCA/PCEA/FEEDING GROUPS|ED INTAKE/OUTPUT|ED TRAUMA INTAKE/OUTPUT|EHC IP ICU COMPLEX VITALS AND DRIPS|IP ICU INTAKE/OUTPUT WITH VITALS|IP INTAKE/OUTPUT|IP NICU/NEWBORN INTAKE/OUTPUT|IP PEDS BASIC VITAL SIGNS & INTAKE/OUTPUT|IP PEDS INTAKE/OUTPUT|REHAB INTAKE/OUTPUT|ROVER INTAKE - MEDICATION INFUSIONS,Esmolol Drip,11
331242,Rate Esmolol,C0000.00,no_clinical_attributes,,14,,,,,ALL FOUNDATION INFUSION/PCA/PCEA/FEEDING GROUPS|ED INTAKE/OUTPUT|ED TRAUMA INTAKE/OUTPUT|EHC IP ICU COMPLEX VITALS AND DRIPS|IP ICU INTAKE/OUTPUT WITH VITALS|IP INTAKE/OUTPUT|IP NICU/NEWBORN INTAKE/OUTPUT|IP PEDS BASIC VITAL SIGNS & INTAKE/OUTPUT|IP PEDS INTAKE/OUTPUT|REHAB INTAKE/OUTPUT|ROVER INTAKE - MEDICATION INFUSIONS,Esmolol Drip,11
331244,Concentration Esmolol,C0000.00,no_clinical_attributes,,15,,,,,ALL FOUNDATION INFUSION/PCA/PCEA/FEEDING GROUPS|ED INTAKE/OUTPUT|ED TRAUMA INTAKE/OUTPUT|EHC IP ICU COMPLEX VITALS AND DRIPS|IP ICU INTAKE/OUTPUT WITH VITALS|IP INTAKE/OUTPUT|IP NICU/NEWBORN INTAKE/OUTPUT|IP PEDS BASIC VITAL SIGNS & INTAKE/OUTPUT|IP PEDS INTAKE/OUTPUT|REHAB INTAKE/OUTPUT|ROVER INTAKE - MEDICATION INFUSIONS,Esmolol Drip,11
331246,Dose (mcg/min) Isoproterenol,C0000.00,no_clinical_attributes,,13,,,,,ALL FOUNDATION INFUSION/PCA/PCEA/FEEDING GROUPS|ED INTAKE/OUTPUT|ED TRAUMA INTAKE/OUTPUT|EHC IP ICU COMPLEX VITALS AND DRIPS|IP ICU INTAKE/OUTPUT WITH VITALS|IP INTAKE/OUTPUT|IP NICU/NEWBORN INTAKE/OUTPUT|IP PEDS BASIC VITAL SIGNS & INTAKE/OUTPUT|IP PEDS INTAKE/OUTPUT|REHAB INTAKE/OUTPUT|ROVER INTAKE - MEDICATION INFUSIONS,Isoproterenol Drip,11
331247,Rate Isoproterenol,C0000.00,no_clinical_attributes,,14,,,,,ALL FOUNDATION INFUSION/PCA/PCEA/FEEDING GROUPS|ED INTAKE/OUTPUT|ED TRAUMA INTAKE/OUTPUT|EHC IP ICU COMPLEX VITALS AND DRIPS|IP ICU INTAKE/OUTPUT WITH VITALS|IP INTAKE/OUTPUT|IP NICU/NEWBORN INTAKE/OUTPUT|IP PEDS BASIC VITAL SIGNS & INTAKE/OUTPUT|IP PEDS INTAKE/OUTPUT|REHAB INTAKE/OUTPUT|ROVER INTAKE - MEDICATION INFUSIONS,Isoproterenol Drip,11
331249,Concentration Isoproterenol,C0000.00,no_clinical_attributes,,15,,,,,ALL FOUNDATION INFUSION/PCA/PCEA/FEEDING GROUPS|ED INTAKE/OUTPUT|ED TRAUMA INTAKE/OUTPUT|EHC IP ICU COMPLEX VITALS AND DRIPS|IP ICU INTAKE/OUTPUT WITH VITALS|IP INTAKE/OUTPUT|IP NICU/NEWBORN INTAKE/OUTPUT|IP PEDS BASIC VITAL SIGNS & INTAKE/OUTPUT|IP PEDS INTAKE/OUTPUT|REHAB INTAKE/OUTPUT|ROVER INTAKE - MEDICATION INFUSIONS,Isoproterenol Drip,11
