source_concept_code,source_description,decision,target_concept_id,target_concept_name,target_vocabulary_id,target_concept_code,predicate_id,confidence,domain_id,qualifier_concept_id,qualifier_concept_name,qualifier_relationship_id,mapping_justification,needs_source_data,mapping_tool,reviewer_name,reviewer_type,review_date
1020100910,Donor Breast Milk - P.O. (mL),map,37311714,Donor breast milk,SNOMED,819974004,narrowMatch,0.8,Observation,,,,Donor breast milk oral intake volume (mL). NICU/newborn intake tracking.,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
1020100911,Donor Breast Milk - Tube (mL),map,37311714,Donor breast milk,SNOMED,819974004,narrowMatch,0.8,Observation,,,,Donor breast milk tube intake volume (mL). NICU/newborn intake tracking via feeding tube.,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
1020100914,Formula - P.O. (mL),map,21493090,Infant formula feedings 24 hour,LOINC,80488-0,broadMatch,0.75,Observation,,,,Formula oral intake volume (mL). Infant formula feeding amount for nutritional tracking.,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
1020100915,Formula - Tube (mL),map,21493090,Infant formula feedings 24 hour,LOINC,80488-0,broadMatch,0.75,Observation,,,,Formula tube intake volume (mL). Infant formula administered via feeding tube.,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
1020100916,Substituted Item 1 (Number Used),map,4254486,Estimated blood loss,SNOMED,409084000,exactMatch,0.9,Observation,,,,QBL calculator substituted item 1 count. Component of quantitative blood loss calculation.,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
1020100917,Substituted Item 2 (Number Used),map,4254486,Estimated blood loss,SNOMED,409084000,exactMatch,0.9,Observation,,,,QBL calculator substituted item 2 count. Component of quantitative blood loss calculation.,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
1020100918,Substituted Item 1 Dry Weight (g),map,4254486,Estimated blood loss,SNOMED,409084000,exactMatch,0.9,Observation,,,,QBL substituted item 1 dry weight (g). Used to calculate absorbed blood in QBL methodology.,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
1020100919,Substituted Item 2 Dry Weight (g),map,4254486,Estimated blood loss,SNOMED,409084000,exactMatch,0.9,Observation,,,,QBL substituted item 2 dry weight (g). Used to calculate absorbed blood in QBL methodology.,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
1020100941,Surgical Delivery Estimated Blood Loss (mL),map,4254486,Estimated blood loss,SNOMED,409084000,exactMatch,0.9,Observation,,,,Surgical delivery estimated blood loss (mL). Direct blood loss measurement during cesarean.,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
1020100942,Quantitative Blood Loss - Surgical (mL),map,4254486,Estimated blood loss,SNOMED,409084000,narrowMatch,0.85,Observation,,,,Quantitative blood loss - surgical (mL). Gravimetric/QBL method for surgical delivery blood loss.,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
1020100943,Total Blood Loss - Surgical Delivery (mL),map,4254486,Estimated blood loss,SNOMED,409084000,narrowMatch,0.85,Observation,,,,Total blood loss - surgical delivery (mL). Aggregate blood loss during surgical delivery.,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
1020100946,Substituted Item 1 (Number Used),map,4254486,Estimated blood loss,SNOMED,409084000,exactMatch,0.9,Observation,,,,QBL surgical substituted item 1 count. Component of surgical delivery QBL calculation.,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
1020100947,Substituted Item 2 (Number Used),map,4254486,Estimated blood loss,SNOMED,409084000,exactMatch,0.9,Observation,,,,QBL surgical substituted item 2 count. Component of surgical delivery QBL calculation.,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
1020100948,Substituted Item 1 Dry Weight (g),map,4254486,Estimated blood loss,SNOMED,409084000,exactMatch,0.9,Observation,,,,QBL surgical substituted item 1 dry weight (g). Gravimetric component for surgical QBL.,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
1020100949,Substituted Item 2 Dry Weight (g),map,4254486,Estimated blood loss,SNOMED,409084000,exactMatch,0.9,Observation,,,,QBL surgical substituted item 2 dry weight (g). Gravimetric component for surgical QBL.,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
1020100952,Is the patient actively bleeding enough to soak >1 pad/hr or passing large clot (>=6cm)?,map,4254486,Estimated blood loss,SNOMED,409084000,broadMatch,0.7,Observation,,,,PPH screening: active bleeding soaking >1 pad/hr or clots >=6cm. Clinical bleeding assessment for postpartum hemorrhage risk.,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
10243,Information Content,map,4169505,Western aphasia battery,SNOMED,273927008,narrowMatch,0.8,Measurement,,,,WAB Information Content subscale (0-10). Spontaneous speech assessment for aphasia evaluation.,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
10244,Fluency,map,4169505,Western aphasia battery,SNOMED,273927008,narrowMatch,0.8,Measurement,,,,WAB Fluency subscale (0-10). Spontaneous speech fluency assessment for aphasia.,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
10245,Spontaneous Speech Total,map,4169505,Western aphasia battery,SNOMED,273927008,narrowMatch,0.8,Measurement,,,,WAB Spontaneous Speech Total. Composite of information content + fluency subscales.,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
10247,Yes/No Questions,map,4169505,Western aphasia battery,SNOMED,273927008,narrowMatch,0.8,Measurement,,,,WAB Yes/No Questions (0-60). Auditory comprehension subscale for aphasia evaluation.,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
10248,Auditory Word Recognition,map,4169505,Western aphasia battery,SNOMED,273927008,narrowMatch,0.8,Measurement,,,,WAB Auditory Word Recognition (0-60). Comprehension subscale measuring single word understanding.,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
10249,Sequential Commands,map,4169505,Western aphasia battery,SNOMED,273927008,narrowMatch,0.8,Measurement,,,,WAB Sequential Commands (0-80). Comprehension subscale for following multi-step instructions.,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
10250,Verbal Comprehension Score (Aphasia Quotient),map,4169505,Western aphasia battery,SNOMED,273927008,narrowMatch,0.8,Measurement,,,,WAB Verbal Comprehension Score for Aphasia Quotient calculation. Derived comprehension composite.,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
10252,Repetition Total,map,4169505,Western aphasia battery,SNOMED,273927008,narrowMatch,0.8,Measurement,,,,WAB Repetition Total (0-100). Measures ability to repeat spoken words/phrases/sentences.,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
10255,Repetition Score,map,4169505,Western aphasia battery,SNOMED,273927008,narrowMatch,0.8,Measurement,,,,WAB Repetition Score. Derived repetition score for Aphasia Quotient calculation.,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
10260,Object Naming,map,4169505,Western aphasia battery,SNOMED,273927008,narrowMatch,0.8,Measurement,,,,WAB Object Naming (0-60). Naming subscale measuring confrontation naming ability.,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
10261,Word Fluency,map,4169505,Western aphasia battery,SNOMED,273927008,narrowMatch,0.8,Measurement,,,,WAB Word Fluency (0-20). Category fluency/naming subscale for aphasia evaluation.,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
10262,Sentence Completion,map,4169505,Western aphasia battery,SNOMED,273927008,narrowMatch,0.8,Measurement,,,,WAB Sentence Completion (0-10). Naming subscale for sentence completion ability.,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
10263,Responsive Speech,map,4169505,Western aphasia battery,SNOMED,273927008,narrowMatch,0.8,Measurement,,,,WAB Responsive Speech (0-10). Naming subscale for contextual speech responses.,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
10264,Naming and Word Finding Score,map,4169505,Western aphasia battery,SNOMED,273927008,narrowMatch,0.8,Measurement,,,,WAB Naming and Word Finding Score. Composite naming subscale score.,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
10266,Aphasia Quotient,map,4169505,Western aphasia battery,SNOMED,273927008,narrowMatch,0.8,Measurement,,,,WAB Aphasia Quotient. Primary composite score (0-100) summarizing oral language ability in aphasia.,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
10268,Reading,map,4169505,Western aphasia battery,SNOMED,273927008,narrowMatch,0.8,Measurement,,,,WAB Reading subscale (0-100). Assesses reading comprehension and reading aloud.,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
10269,Writing,map,4169505,Western aphasia battery,SNOMED,273927008,narrowMatch,0.8,Measurement,,,,WAB Writing subscale (0-100). Assesses written language production in aphasia.,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
10270,Total,map,4169505,Western aphasia battery,SNOMED,273927008,narrowMatch,0.8,Measurement,,,,WAB Reading & Writing Total. Composite of reading and writing subscale scores.,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
10272,Drawing,map,4169505,Western aphasia battery,SNOMED,273927008,narrowMatch,0.8,Measurement,,,,WAB Drawing subscale (0-30). Constructional praxis/visuospatial assessment.,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
10273,Block Design,map,4169505,Western aphasia battery,SNOMED,273927008,narrowMatch,0.8,Measurement,,,,WAB Block Design (0-9). Visuospatial construction subscale using block design tasks.,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
10274,Calculations,map,4169505,Western aphasia battery,SNOMED,273927008,narrowMatch,0.8,Measurement,,,,WAB Calculations (0-24). Arithmetic/calculation subscale for non-verbal cognition.,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
10275,Raven's Colored Progressive Matrices,map,4169505,Western aphasia battery,SNOMED,273927008,narrowMatch,0.8,Measurement,,,,WAB Raven's Colored Progressive Matrices (0-37). Non-verbal reasoning subscale.,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
10276,"Construction, Visuospatial, and Calculation Score",map,4169505,Western aphasia battery,SNOMED,273927008,narrowMatch,0.8,Measurement,,,,"WAB Construction, Visuospatial, and Calculation Score. Composite non-verbal subscale.",no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
10288,Stoma Size (mm),flag,,,,,broadMatch,,,,,,Stoma size (mm) — units listed as mL but item measures mm. No direct OMOP concept for stoma size measurement. Needs source data review for unit correction and concept mapping.,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
10294,VHI-10,map,42872764,Voice handicap index,SNOMED,450756001,exactMatch,0.9,Measurement,,,,"Voice Handicap Index 10-item version (VHI-10, 0-40). Validated patient-reported voice quality measure.",no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
10295,RSI,map,42872764,Voice handicap index,SNOMED,450756001,broadMatch,0.65,Measurement,,,,"Reflux Symptom Index (RSI, 0-45). Self-administered questionnaire for laryngopharyngeal reflux symptoms. No direct OMOP concept; VHI is closest voice/throat instrument.",no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
10296,DSI,map,42872764,Voice handicap index,SNOMED,450756001,broadMatch,0.6,Measurement,,,,"Dysphagia Severity Index (DSI, 0-40). Quantifies dysphagia severity. No direct OMOP concept; mapped broadly to voice handicap domain.",no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
10297,CSI,map,42872764,Voice handicap index,SNOMED,450756001,broadMatch,0.6,Measurement,,,,"Cough Severity Index (CSI, 0-40). Patient-reported cough severity measure. No direct OMOP concept.",no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
10298,EAT,map,42872764,Voice handicap index,SNOMED,450756001,broadMatch,0.6,Measurement,,,,"Eating Assessment Tool (EAT, 0-40). Validated dysphagia screening instrument. No specific OMOP concept.",no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
10299,SVHI-10,map,42872764,Voice handicap index,SNOMED,450756001,broadMatch,0.6,Measurement,,,,"Singing Voice Handicap Index 10-item (SVHI-10, 0-40). Voice-specific patient-reported outcome for singers. No specific OMOP concept.",no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
10305,Sleep apnea pre-surgery,map,313459,Sleep apnea,SNOMED,73430006,exactMatch,0.85,Condition,,,,Sleep apnea pre-surgery status from bariatric MBSAQIP template. Comorbidity documentation.,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
10306,Sleep apnea post-surgery,map,313459,Sleep apnea,SNOMED,73430006,exactMatch,0.85,Condition,,,,Sleep apnea post-surgery status from bariatric MBSAQIP template. Postoperative comorbidity tracking.,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
10338,Do you have a history of Anxiety?,map,44811925,Anxiety screening,SNOMED,908501000000101,exactMatch,0.85,Measurement,,,,Anxiety history screening question from radiation oncology consult. Patient-reported anxiety assessment.,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
10353,Understandability of Speech,map,4166613,Speech intelligibility assessment procedure,SNOMED,273829007,exactMatch,0.9,Measurement,,,,Understandability of speech from Performance Status Scale for Head & Neck Cancer. Validated functional communication assessment.,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
10371,Amount Out - Blood,map,4254486,Estimated blood loss,SNOMED,409084000,broadMatch,0.65,Observation,,,,Amount out - blood during neonatal exchange transfusion. Volume of blood removed.,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
10372,Amount In - Blood,map,4254486,Estimated blood loss,SNOMED,409084000,broadMatch,0.65,Observation,,,,Amount in - blood during neonatal exchange transfusion. Volume of blood infused.,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
10375,Total Amount Out - Blood,map,4254486,Estimated blood loss,SNOMED,409084000,broadMatch,0.65,Observation,,,,Total amount out - blood during neonatal exchange transfusion. Cumulative blood removed.,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
10376,Total Amount In - Blood,map,4254486,Estimated blood loss,SNOMED,409084000,broadMatch,0.65,Observation,,,,Total amount in - blood during neonatal exchange transfusion. Cumulative blood infused.,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
1041147,Component 6: Initiation of Pharyngeal Swallow,map,4258123,Evaluation of oral and pharyngeal swallowing function,SNOMED,440363007,narrowMatch,0.8,Procedure,,,,MBSImP Component 6: Initiation of Pharyngeal Swallow. Standardized videofluoroscopic swallowing assessment component.,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
1041153,Component 11: Laryngeal Vestibular Closure - Height of the Swallow,map,4258123,Evaluation of oral and pharyngeal swallowing function,SNOMED,440363007,narrowMatch,0.8,Procedure,,,,MBSImP Component 11: Laryngeal Vestibular Closure at height of swallow. Airway protection assessment.,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
1041155,Component 13: Pharyngeal Contraction (A/P view only),map,4258123,Evaluation of oral and pharyngeal swallowing function,SNOMED,440363007,narrowMatch,0.8,Procedure,,,,MBSImP Component 13: Pharyngeal Contraction (A/P view). Pharyngeal clearance assessment.,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
1041162,Oral Impairment Total,map,4258123,Evaluation of oral and pharyngeal swallowing function,SNOMED,440363007,narrowMatch,0.8,Procedure,,,,MBSImP Oral Impairment Total. Composite score for oral phase swallowing dysfunction.,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
1041163,Pharyngeal Impairment Total,map,4258123,Evaluation of oral and pharyngeal swallowing function,SNOMED,440363007,narrowMatch,0.8,Procedure,,,,MBSImP Pharyngeal Impairment Total. Composite score for pharyngeal phase swallowing dysfunction.,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
10420,Are you able to take a tub bath?,map,3049693,Bathing ability,LOINC,46606-0,exactMatch,0.9,Observation,,,,HAQ-DI: Ability to take a tub bath. Functional disability assessment subscale for hygiene.,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
10421,Are you able to get on and off toilet?,map,40760363,Toilet transferring - functional ability during assessment period [CMS Assessment],LOINC,57244-6,broadMatch,0.7,Observation,,,,HAQ-DI: Ability to get on/off toilet. Functional disability assessment subscale for hygiene.,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
10436,"On a scale of 1-100 (where zero represents ""no pain"" and 100 represents ""severe pain"")",map,3034263,Pain severity - Reported,LOINC,38208-5,exactMatch,0.9,Observation,,,,HAQ-DI: Pain VAS (0-100). Patient-reported pain severity over past week on visual analog scale.,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
10437,"On a scale of 1-100 (where zero represents ""very well"" and 100 represents ""very poor health"")",map,4164977,Health assessment questionnaire,SNOMED,273510007,exactMatch,0.9,Measurement,,,,HAQ-DI: Global health VAS (0-100). Patient self-rated overall health assessment.,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
10505,Sum of Right side Scores,flag,,,,,broadMatch,,,,,,MMT8 Sum of Right side Scores — Manual Muscle Testing composite. No specific OMOP concept for MMT8 instrument. Needs domain expert review for best mapping.,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
10506,Sum of Left side Scores,flag,,,,,broadMatch,,,,,,MMT8 Sum of Left side Scores — Manual Muscle Testing composite. No specific OMOP concept for MMT8 instrument.,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
10512,Sum of All Scores,flag,,,,,broadMatch,,,,,,MMT8 Sum of All Scores — Manual Muscle Testing aggregate. No specific OMOP concept for MMT8 instrument.,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
10525,ACTIVITY: Papules factor,flag,,,,,broadMatch,,,,,,CDASI Activity: Papules factor — Cutaneous Dermatomyositis Disease Area and Severity Index. No OMOP concept for CDASI.,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
10526,Total Activity Score,flag,,,,,broadMatch,,,,,,CDASI Total Activity Score — dermatomyositis disease activity. No OMOP concept for CDASI.,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
10527,Total Damage Score,flag,,,,,broadMatch,,,,,,CDASI Total Damage Score — dermatomyositis cumulative damage. No OMOP concept for CDASI.,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
1055,Beta2-Agonist Puff/Day,flag,,,,,broadMatch,,,,,,"Beta2-agonist puffs/day — medication usage count, not a PFT measurement. No clean OMOP concept for inhaler puff count. Needs review.",no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
